text,kategori
"Kepada mas bupati , operasi miras pada bulan Ramadhan dan idul Fitri belum ada pergerakan dan tindakan yang tegas , pada meneng Bae sapol PP ne pada nampani amplop dadi pada meneng orawani gerak ...Cemen ... Diwaini amplop pada anteng !!",Ketertiban
"Saya mau tanya saya daftar umkm lewat progam yang bapak bupati laksanakan,tapi belum ada respons dari pihak",Sosial dan Ekonomi
Yth. Pa Bupati Mohon diperhatikan penerangan jalan di Dusun Kedoya Karangreja. Depan rumah kami di RT. 2 RW 04 ada tiang listrik berharap tiang tersebut ditambah lampu penerangan Pak. Terimakasih atas perhatiannya.,Infrastruktur
"Assalamualaikum wr wb. ijin bapak, saya mau melaporkan Ini mati lampu Mulu dah di desa krangean dusun picung kecamatan Kertanegara kabupaten Purbalingga. kemarin hari Jumat tanggal 11april 2025 2kali loh mati lampu nya, nyala juga lama. trus sekarang hari Sabtu tanggal 12april 2025 juga mati lampu dari jam 6malem ngga tau ini nyala nya sampe jam berapa",Infrastruktur
"Yth Terhormat Admin Matur Bupati Di Tempat Saya menempati rumah di Jln Pemalang Bobotsari Purbalingga Bertepatan di Pertigaa n Karang Duren.. kamu kami mau menebang Pohon yg bertepatan di pinggir jalan raya, karena kabel tersebut mengenai pohon sehingga kami tidak berani utk melakukan penebangan karena kabel tersebut merupakan kabel tegangan tinggi. Kami coba menghubungi PLN setempat namun belum ada respon dan kami coba cari alternatif dengan jasa tukang tebang namun mereka tidak berani melakukannya. Demikian lengaduan ini disampaikan atas perhatian dan bantuannya diucapkan terima kasih. Salam Karmono",Pelayanan Publik
Penerangan Jalan Umum mati di Desa Kembangan tepatnya sebelum perempatan kembangan sebelah kanan dari arah kota. Mohon segera diperbaiki.,Infrastruktur
"Kamis, 03 Apr 2025 17:12:01 WIB Nomor Laporan : K9XQZULS Status Laporan : Baru Jenis Laporan : PRIVATE Tipe : Infrastruktur Sektor : - Lokasi : Tidak ada lokasi Laporan : Mohon diperhatikan pak bupati honorer teknis di dinas dinas , kecamatan dll , mereka berperan dalam hal yg sangat penting untuk kelncaran berjalannya administrasi dan pelayanan publik dipurbalinggga , bahkan hampir semua thL semua memegang pekerjaan yg vital untuk terselengaranya administrasi pemerintahan dan pelayanan publik , sudah banyak yg mengabdi puluhan tahun tetapi belum ada angin segar , semoga dengan mas bupati yg baru membawa harapan dan kepastian bagi kami sebagai honorer di pemkab purbalingga untuk di angkat sesuai dengan amanah yg diberikan pimpinan yg saya kira vital dan mgkin bisa tidak terlaksana tanpa adanya peraan honorer,semoga cepat teratasi ,salam honore teknis purbalingga,terimakasih",Sosial dan Ekonomi
"Jalan soekarno hatta banjir parah, keluar air dari trotoar, kemungkinan sungai terjadi sumbatan",Infrastruktur
"Saya purwono Candiwulan kutasari purbalingga. Mau minta pencerahannya. Anak sy bobby wayang kulit sekarang umur 8th kelas 3 SD. Lahir pas ada wayang di desanya ki.Yakut. saya ingin meneruskan bakat anak, apa di purbalingga ada kursus Dalang wayang kulit, anak sy juga pengin sekali ketemu beliau. Ki Yakut. Maaf nyampah disini. Mohon maaf jika ada salah kata. Terimakasih",Pendidikan
"Asalamualaiku, Mau mnta no hp PK bupati. .apakh bsa.",Pelayanan Publik
"Assalamuallaikum.. selamat pagi mas Bupati Purbalingga. Perkenalkan saya yudistira dari desa kutabawa, kecamatan karangreja kabupaten purbalingga. Saya memiliki peternakan sapi perah kecil 5 ekor sapi betina yang sudah berdiri sejak tahun 2017 dan saat ini masih terus merintis tidak ada perkembangan karna kurangnya support dari pemdes maupun pemda. Kami sudah sering menghubungi dinas2 terkait program pemerintah yang mungkin bisa kami jangkau untuk harapan kami bisa mengembangkan usaha kami melihat potensi di peternakan sapi perah ini cukup bagus kedepannya, namun sampai dengan saat ini tidak ada program pemerintah satupun yang dapat kami jangkau selain hanya hibah bio gas dari kemeterian ESDM provinsi. Saya berharap di pemerintahan bupati yang baru ini mas Hanif dapat mendukung peternak lokal agar kami dapat bersaing dengan kabupaten lain dan mengembangkan potensi peternakan sapi perah di purbalingga dalam sektor peternakan sapi perah supaya dapat mrmajukan ekonomi rakyat dan membuka lapangan pekerjaan seluas luasnya di desa kami.. terimakasih sebelumnya atas perhatian dan dukungan dari mas Bupati Purbalingga. Salam sehat dan semangat 💪🏼",Sosial dan Ekonomi
Hari ini Jumat tgl 21 jam 14.15 h-10 hari lebaran. THR ASN Belum juga di cairkan.. Mohon segera di cairkan. Karena ini hak orang bnyak.. Karena tahun tahun sebelumnya tdak pernah selama ini cairnya.. Apalagi kemarin sudah di sebut pak presiden prabowo sebagai kabupaten dg pnyaluran dan validitas data tercepat.. Mohon mas bupati untuk menginstrusikan jajarannya yg menangani hal tersebut untuk segera di salurkan. Terimakasih semoga mas bupati sehat selalu..,Sosial dan Ekonomi
Jalan raya desa Kemangkon Grumbul Kedungtuk - Kemojing rusak parah,Infrastruktur
"Jalan Rusak Pak , Jalan Akses Untuk Berngkt sekolah, Kerja Dan satu nya, Sudah Parah Banget,, pun Udah banyak yang jatuh di anjatan situ karena terlalu rusaknya jalan, Dan Katanya tahun kemarin ada dana yang mau turun untuk pengasapalan tetapi sampe Sekrang belum , Takutnya ada bnyk nya yang jatuh pak, Seperti sungai kering trimakasih🙏🏻",Infrastruktur
"Sawah Selalu Terdampak Banjir jika Hujan Turun, mohon Segera di Carikan Solusi tidak Kena Banjir. Penolih Kaligondang Purbalingga",Lingkungan
"Assalamualaikum Selamat pagi, saya ingin melaporkan terjadi pemadaman listrik di kel. Purbalingga Kidul mulai waktu subuh 02.30 tanggal 26 Maret 2025. Karena hal itu, waktu kegiatan saat bulan ramadhan yaitu sahur terganggu. Mohon segera ditindak lanjuti dan mohon dengan sangat untuk tidak melakukan pemadaman listrik saat waktu sahur & berbuka saat bulan ramadhan. Terima kasih",Pelayanan Publik
"Mati listrik dari semalam di daerah desa purbasari, kepetek dusun 2,kecamatan karangjambu,kabupaten Purbalingga, mohon tindak lanjutnya",Pelayanan Publik
"Assalamualaikum pak,,, saya mau bertanya kenapa kalau bayar pajak kendaraan yang gak ada KTP nya harus nembak KTP?saya beli motor second jadi mau bayar pajak kenapa harus ada nembak KTP?",Pelayanan Publik
"Permisi bapak bupati, Jalan rusak total. Batu suka terlempar hingga terkena rumah / kaca rumah. debu menganggu kesehatan dan saluran pernafasan. Dan membahayakan penghuni rumah, mohon untuk diperbaiki lokasi sepanjang jalan Kedungtuk kemangkon.sudah lebih dari 5 tahun, mohon bantuannya. Kondis jalan 98% rusak, 2% sisa aspal, sisanya pasir batu, debu dan tanah.",Infrastruktur
Jalan di dusun kepetek desa nangkod rt 03 rw 06 kec. Kejobong rusak tidak diperbaiki dan sudah lebih dari 2 tahun. Mohon agar segera di tindaklanjuti,Infrastruktur
"Assalamu'alaikum.. Bapak/Ibu, tolong kembalikan fungsi trotoar untuk pejalan kaki bukan untuk berjualan es teh dll di seberang pawon semar / jalan letnan Ahmad Nur kauman, apalagi yang jualan pakai gerobag walaupun tutup tetapi gerobagnya sampai menginap di trotoar sudah berbulan-bulan gerobag di trotoar, pengunjung gerobag juga parkirnya sering menghalangi akses jalan, gerobag warna kuning, terimakasih.",Pelayanan Publik
Ada pungutan uang pembangunan dan iuran untuk membayar guru wiyata bakti dan LKS diSDN 2 Tanalum Kecamatan Rembang Purbalingga. Ditagihkan setiap kenaikan kelas. Atau setiap tahun. Saya sebagai wali murid merasa sangat keberatan setelah 4 tahun anak saya sekolah. Di kelas 1 dulu hanya 150.000 tetapi sekarang sudah 250 ribu belum yang lain2. Saya mohon segera ditindak lanjuti. Atas perhatiannya saya ucapkan terima kasih,Sosial dan Ekonomi
"Assalamu'alaikum wr. wb. Dyah Hayuning Pratiwi selaku Bupati Purbalingga,, Selamat pagi admin Matur Bupati Purbalingga,, mohon informasi atau kejelasan tentang TPG Triwulan 1 Tahun 2024,, terima kasih. Wassalamu'alaikum wr wb,,",Pendidikan
"Selamat siang bu bupati, saya sebenernya mau mengajukan tentang bantuan sosial untuk saudara saya, yang sudah janda, & sudah kurang produktif dalam bekerja, karena sudah tua, sedangkan dia sama sekali tidak punya tempat tinggal, tinggalnya pun numpang di tempat saudara saudaranya, tapi sama sekali tidak pernah tersentuh bantuan apapun, kaena setiap kali mau mau mengajukan hal tersebut, selalu terganjal masalah dia tidak punya rumah bagaimana bisa mengajukan bantuan sosial, begitu penjelasan para perangkat di bawah Mohon penjelasannya, apakah orang yang tidak punya tempat tinggal & layak mendapatkan perlindungan sosial dari negara, bisa atau tidak mengajukan bansos ke Dinas ? Teimakasih",Sosial dan Ekonomi
"Tiang lampu jalan depan Puskesmas Kejobong roboh tertabrak mobil, kabel putus",Infrastruktur
"Mohon bantuannya saya sedang mencari data lampiran 2 belanja urusan pemerintah apbd kab.purbalingga tahun 2021,2022,2023 tetapi hanya ada tahun 2022, dan juga RKA Dinas Kesehatan tidak bisa diakses di web dinkes untuk web pemerintah seperti bakeuda,jdih,dinkes agar diperbaiki agar pemerintah kab.purbalingga menjadi lebih terbuka kepada mayarakat dan akuntabel. Terimakasih",Pelayanan Publik
Assalamu'alaikum. Permisi bapak/ibu saya mau melaporkan. Kejadiannya saya mau mengurus SPPT di Balai Desa Dawuhan. Namun sampai sana petugasnya sudah pulang semua hanya tinggal 1 petugas yang saya temui itu pun mau pergi. Padahal saya datang masih jam kerja sekitar jam 13:30. Saya juga sering lewat balai desa tersebut saat jam kerja di siang hari sudah tutup. Kalau seperti ini terus maka menghambat kepentingan warga. Mohon untuk ditindak lanjuti pak/bu. Maaf saya tidak sempat mendokumentasikan kejadian. Terima kasih,Pelayanan Publik
"Kehilangan ijasah, apkh bisa d urus dgn mndatangi sekolah, dan pgn tau persyaratannya apa saja, sekiranya msh bisa d urus, slnya sngt berharga krna saya tkut phk dgn kondisi pbrik d purbalingga yg skrg ini, sdngkn pgn kja lgi namun ijasah hilang",Pendidikan
Assalamualaikum Bu Bupati Purbalingga Saya sampaikan bahwa saat ini pandemi DBD sedang mewabah di Purbalingga. Saya tinggal di Perum Griya Perwira Asrie 2 Blok B No 2 sekeluarga jadi korban DBD dan melalui surat dari RS kami serahkan ke RT setempat untuk bisa diteruskan ke Desa namun tidak ada respon apapun. Mohon bisa dibantu proses pencegahan agar tidak ada korban selanjutnya dengan Foging. Saya ada info proses pencegahan Foging akan dilakukan jika ada korban meninggal dunia. Terima kasih Kami tunggu respon cepatnya Tertanda Krisna Ispandya Warga Perum GPA 2 Blok B No 2 Desa Babakan Kecamatan Kalimanah,Pelayanan Publik
"Bismillah Selamat siang Bu tiwi, ijin menanyakan untuk sertifikasi guru sudah bulan ke 5 belum cair bu.. Biasanya purbalingga yang cepat cairnnya tapi taun ini sampe bulan mei belum di cairkan..Semoga bu tiwi bisa menangani masalah sertifikasi guru di purbalingga ini.. Kami para guru akan sangat2 berterimakasih apabila masalah ini segera terespon.. Terimakasih Bu Tiwi sehat selalu..",Pelayanan Publik
"Aplikasi untuk daftar online rusak, kouta penuh terus padahal online tengah malam",Pelayanan Publik
"Longsor ,mohon segera diperbaiki menutup jalan akses sehari hari",Infrastruktur
Mohon agar ditambahkan rambu yang menginformasikan LURUS JALAN TERUS pada perempatan lampu merah di dekat Samsat Purbalinga,Infrastruktur
"Selamat Pagi Bapak/Ibu Admin yang terhormat, saya hanya ingin sedikit bertanya dan berkeluh kesah dan semoga tersampaikan kepada ibu bupati dyah hayuning pratiwi. Kenapa di purbalingga itu banyak sekali tukang parkir? setiap toko toko ruko ruko atau tempat itu pasti ada tukang parkir, saya sendiri sedikit kesal, karena saya mencari barang itu tidak ada tapi tetap di tarirkin parkir, meskipun itu berseragam apakah parkir itu legal? karena saya tidak diberikan karcis. saya ingin kedepannya itu lebih transparan, dengan menggunakan karcis Terima kasih",Ketertiban
"Hari ini 1 april 2024 saya melakukan permohonan perpanjangan SIM B1 saya Setelah melakukan persyaratan seprti test kesehatan dan psikolog kenapa saya di arahkan ke ruang test simulator? Saya perpanjang, bukan buat baru, setelah saya baca syarat dan langkah perpanjangan SIM tidak ada tertulis untuk test simulator Dan parahnya saya disuruh pulang untuk menunggu informasi lebih lanjut via whatsaap dikarnakan bagian test simulator belum ada orangnya, padahal jam sudah menunjukan jam kerja yaitu jam 8 pagi lebih Sayapun bingung, birokrasi seperti ini, sedangkan tanggal 4 april nanti batas akhir sim saya Mudah mudahan ada orang baik yang membantu saya lewat aduan ini perihal apa yang saya alami TERIMAKASIH Satpas PURBALINGGA. diteruskan laporgub.jatengprov.go.id",Pelayanan Publik
"Saya ingin mengadu terkait pembayaran thr PT john toys yg dicicil 70% kemarin pd tanggal 04 april ktnya sisanya akan dibayar pd tgl 22 april dan gajinya dibayar pd tgl 30 april tp diundur thr tgl 26april gajian tgl 13 mei,pdhl bulan Mei sudah masuk gajian april tp kenapa gajian maret dibayar dibulan mei trs gajian april mau dibayar kpn.tolong dong diusut PT nya",Sosial dan Ekonomi
"Kepada dinas terkait perijinan pembangunan perumahan subsidi kabupaten purbalingga. Dengan hormat saya sampaikan bagai mana mekanisme penerbitan ijin prinsip sebuah PT perumahan subsidi tentang saluran irigasi di lingkungan perumahan tersebut?? Kok sampai bisa terjadi luapan / banjir dalam perumahan, apakah dalam proses perijinan tapa adanya kajian atau memang melakukan unsur unsur tertentu?? Sampai terjadi hal seolah olah kurangnya pembuatan saluran irigasi tidak memadai dengan debit aliran air pada waktu hujan lebat demikian yang dapat saya sampaikan agar segera ditindak lanjuti. Lokasi perumahan sutera serayu desa bojong mrebet, tahap 1 dan tahap 2",Infrastruktur
"Udah ada tanda larangan, tetapi masih ada bangunan yang berdiri di atas saluran irigasi. Di depan kantor balai desa kalikabong.",Pelayanan Publik
Jalananan di kampung saya tepatnya di desa binangun mengalami rusak arah Dari pemdes setempat gk ada inisiatifnya memperbaiki Warga desa binangun terutama saa kususnya ingin syekali mengungkapkan pendapat agar segera di perbaiki,Infrastruktur
"Ada perbedaan nama di Sertifikat tanah dengan di SPPT PBB. Sertifikat Tanah : Nama Pemegang Hak : KADEM TINI NIB : 11.29.10.06.00092 SPPT PBB : Nama SPPT PBB : SURTINAH NOP : 33.03.100.006.021-0036.0 Bagaimanakah solusi nya ?, terimakasih",Pelayanan Publik
Mohon untuk di tingkatkan lagi pelayanan di DINPENDUKCAPIL saya bikin akta kelahiran dg persyaratan yg lengkap dan tidak ada kesalahan kok nunggunya lama . Katanya hanya 30 menit tapi kok lebih dari 2 jam bahkan sampe ada yg 3 jam menunggu .,Pelayanan Publik
"Maaf menganggu waktunya , lokasi krangean kec. Kertanegara, Dari jam 4 sore sampe jam ini mati listrik, cuaca terang, tolong di perbaiki",Pelayanan Publik
"Assalamu'alaikum Warahmatullahi WabarakatuhYth. Bupati dan Wakil Bupati Purbalingga beserta jajaran dan dinas terkait saya ingin melaporkan bahwa ruas jalan Kalikajar tepatnya depan Dinhub Purbalingga kalau hujan deras mesti tergenang, mungkin karena saluran drainase nya yang udah ngga berfungsi atau bagaimana, mohon untuk dinas terkait bisa menindaklanjuti. Saya usul semoga bisa dibikin saluran drainase baru aja atau mungkin jalannya di tinggikan lagi seperti ruas jalan Kalikajar-Penaruban, Soalnya kondisi jalannya juga sudah rusak parah. Mohon untuk bisa di perbaiki. Terimakasih dan mohon maaf apabila ada kata yang kurang berkenan. Wassalamu'alaikum Warahmatullahi Wabarakatuh",Infrastruktur
"Kepada Yth : Direktur RSUD Panti Nugroho Purbalingga Para Kepala Seksi Tembusan : Inspektorat Kabupaten Purbalingga Koordinator pelaksanaan reformasi birokrasi, sistem pengendalian internal pemerintah dan zona integritas Jasa Pelayanan adalah imbalan yang diterima oleh pelaksana pelayanan dan pendukung pelayanan di Unit Pelaksana Teknis Dinas Kesehatan Kabupaten Purbalingga atas jasa yang diberikan kepada pasien dan/atau peserta pendidikan dan penelitian dalam rangka observasi, diagnosis, pengobatan, konsultasi, visite, rehabilitasi medik dan mental, pelayanan pendidikan dan penelitian atau pelayanan lainnya. Jasa Pelayanan diberikan kepada Tenaga Medis, Keperawatan, Kesehatan lainnya, Struktural/manajerial, Pendukung pelayanan yang meliputi administrasi dan tenaga lainnya Dengan formula berdasarkan : a. kinerja individu dan tim; b. beban kerja dan tanggung jawab; c. kompetensi; d. kepatutan; e. kebersamaan. Mohon dapat diberikan penjelasan terkait anomali take home pay pegawai untuk Jasa Pelayanan di RSUD Panti Nugroho, yang harusnya tidak terjadi apabila diukur dari 5 parameter penilaian. Hal ini agar dapat menepis adanya penyalahgunaan formula pembagian hasil antara manajemen dengan tenaga medis maupun keperawatan. Jika merujuk pada aturan lebih tinggi misalkan : · Peraturan Menteri Kesehatan Nomor 28 Tahun 2014 tentang Pedoman Pelaksanaan Program Jaminan Kesehatan Nasional Berita Negara Republik Indonesia Tahun 2014 Nomor 1874; · Peraturan Menteri Kesehatan Nomor 59 Tahun 2014 tentang Standar Tarif Pelayanan Kesehatan Dalam Penyelenggaraan Program Jaminan Kesehatan Berita Negara Republik Indonesia Tahun 2014 Nomor 1287; · Dan Peraturan dari Pemerintah Daerah lainnya sebagai referensi Jawa Tengah Terdapat mekanisme dimana pembagian jaspel terbesar adalah untuk Tenaga Bidan/Perawat/Medis dengan persentase : a. tenaga dokter sebesar 20% dua puluh persen; b. tenaga bidan/perawat sebesar 70% tujuh puluh persen; c. tenaga non kesehatan sebesar 10% sepuluh persen dan persentase terbesar Jasa pelayanan kesehatan untuk tindakan persalinan PONED, Pelayanan Tindakan Kebidanan dan pelayanan Antenal Care ANC adalah sebesar 75",Pelayanan Publik
